Mes_referencia,Cargo,Estado_civil,Homens,Mulheres,Media_idade,Mais_velho,Mais_novo,Primeiro_contratado
2021-4,Sup Operacao Usina Ii,Solteiro,1,0,34.0,34,34,2017-04-03
2021-5,Sup Operacao Usina Ii,Solteiro,1,0,34.0,34,34,2017-04-03
2021-6,Sup Operacao Usina Ii,Solteiro,1,0,34.0,34,34,2017-04-03
2021-6,Sup Operacao Usina Ii,Casado,1,0,56.0,56,56,1997-03-03
2021-7,Sup Operacao Usina Ii,Solteiro,1,0,34.0,34,34,2017-04-03
2021-7,Sup Operacao Usina Ii,Casado,1,0,56.0,56,56,1997-03-03
2021-8,Sup Operacao Usina Ii,Casado,1,0,56.0,56,56,1997-03-03
2021-8,Sup Operacao Usina Ii,Solteiro,1,0,34.0,34,34,2017-04-03
2021-9,Sup Operacao Usina Ii,Solteiro,1,0,34.0,34,34,2017-04-03
2021-9,Sup Operacao Usina Ii,Casado,1,0,56.0,56,56,1997-03-03
2022-1,Sup Operacao Usina Ii,Casado,1,0,56.0,56,56,1997-03-03
2022-2,Sup Operacao Usina Ii,Casado,1,0,56.0,56,56,1997-03-03
2021-1,Sup Projetos Obras I,Casado,1,0,56.0,56,56,2013-11-01
2021-1,Sup Projetos Obras I,Solteiro,1,0,37.0,47,32,2012-06-11
2021-1,Sup Projetos Obras I,casado,1,0,39.0,39,39,2006-03-20
2021-10,Sup Projetos Obras I,Casado,1,0,56.0,56,56,2013-11-01
2021-10,Sup Projetos Obras I,Solteiro,1,0,40.0,47,32,2012-06-11
2021-10,Sup Projetos Obras I,casado,1,0,39.0,39,39,2006-03-20
2021-11,Sup Projetos Obras I,Solteiro,1,0,40.0,47,32,2012-06-11
2021-11,Sup Projetos Obras I,casado,1,0,39.0,39,39,2006-03-20
2021-11,Sup Projetos Obras I,Casado,1,0,56.0,56,56,2013-11-01
2021-12,Sup Projetos Obras I,Casado,1,0,56.0,56,56,2013-11-01
2021-12,Sup Projetos Obras I,Solteiro,1,0,40.0,47,32,2012-06-11
2021-2,Sup Projetos Obras I,Casado,1,0,56.0,56,56,2013-11-01
2021-2,Sup Projetos Obras I,Solteiro,1,0,37.0,47,32,2012-06-11
2021-2,Sup Projetos Obras I,casado,1,0,39.0,39,39,2006-03-20
2021-3,Sup Projetos Obras I,Solteiro,1,0,37.0,47,32,2012-06-11
2021-3,Sup Projetos Obras I,casado,1,0,39.0,39,39,2006-03-20
2021-3,Sup Projetos Obras I,Casado,1,0,56.0,56,56,2013-11-01
2021-4,Sup Projetos Obras I,casado,1,0,39.0,39,39,2006-03-20
2021-4,Sup Projetos Obras I,Casado,1,0,56.0,56,56,2013-11-01
2021-4,Sup Projetos Obras I,Solteiro,1,0,37.0,47,32,2012-06-11
2021-5,Sup Projetos Obras I,Solteiro,1,0,37.0,47,32,2012-06-11
2021-5,Sup Projetos Obras I,Casado,1,0,56.0,56,56,2013-11-01
2021-5,Sup Projetos Obras I,casado,1,0,39.0,39,39,2006-03-20
2021-6,Sup Projetos Obras I,Casado,1,0,56.0,56,56,2013-11-01
2021-6,Sup Projetos Obras I,casado,1,0,39.0,39,39,2006-03-20
2021-6,Sup Projetos Obras I,Solteiro,1,0,40.0,47,32,2012-06-11
2021-7,Sup Projetos Obras I,Solteiro,1,0,40.0,47,32,2012-06-11
2021-7,Sup Projetos Obras I,casado,1,0,39.0,39,39,2006-03-20
2021-7,Sup Projetos Obras I,Casado,1,0,56.0,56,56,2013-11-01
2021-8,Sup Projetos Obras I,casado,1,0,39.0,39,39,2006-03-20
2021-8,Sup Projetos Obras I,Casado,1,0,56.0,56,56,2013-11-01
2021-8,Sup Projetos Obras I,Solteiro,1,0,40.0,47,32,2012-06-11
2021-9,Sup Projetos Obras I,Solteiro,1,0,40.0,47,32,2012-06-11
2021-9,Sup Projetos Obras I,casado,1,0,39.0,39,39,2006-03-20
2021-9,Sup Projetos Obras I,Casado,1,0,56.0,56,56,2013-11-01
2022-2,Sup Projetos Obras I,Casado,1,0,56.0,56,56,2013-11-01
2022-2,Sup Projetos Obras I,Solteiro,1,0,40.0,47,32,2012-06-11
2021-1,Sup Projetos Obras Ii,Solteiro,1,0,46.0,47,45,2002-04-02
2021-1,Sup Projetos Obras Ii,Casado,1,0,44.0,44,44,2001-07-17
2021-10,Sup Projetos Obras Ii,Solteiro,1,0,41.0,47,35,2002-04-02
2021-10,Sup Projetos Obras Ii,Casado,1,0,41.0,46,32,2001-07-17
2021-11,Sup Projetos Obras Ii,Solteiro,1,0,41.0,47,35,2002-04-02
2021-11,Sup Projetos Obras Ii,Casado,1,0,38.0,44,32,2001-07-17
2021-12,Sup Projetos Obras Ii,Casado,1,0,41.0,46,32,2001-07-17
2021-12,Sup Projetos Obras Ii,casado,1,0,39.0,39,39,2006-03-20
2021-12,Sup Projetos Obras Ii,Solteiro,1,0,41.0,47,35,2002-04-02
2021-12,Sup Projetos Obras Ii,null,1,0,53.0,53,53,2021-03-11
2021-2,Sup Projetos Obras Ii,Casado,1,0,44.0,44,44,2001-07-17
2021-2,Sup Projetos Obras Ii,Solteiro,1,0,46.0,47,45,2002-04-02
2021-3,Sup Projetos Obras Ii,Casado,1,0,43.0,44,42,2001-07-17
2021-3,Sup Projetos Obras Ii,Solteiro,1,0,41.0,47,28,2002-04-02
2021-4,Sup Projetos Obras Ii,Solteiro,1,0,41.0,47,28,2002-04-02
2021-4,Sup Projetos Obras Ii,Casado,1,0,43.0,44,42,2001-07-17
2021-5,Sup Projetos Obras Ii,Casado,1,0,44.0,44,44,2001-07-17
2021-5,Sup Projetos Obras Ii,Solteiro,1,0,46.0,47,45,2002-04-02
2021-6,Sup Projetos Obras Ii,Solteiro,1,0,41.0,47,35,2002-04-02
2021-6,Sup Projetos Obras Ii,Casado,1,0,40.0,44,32,2001-07-17
2021-7,Sup Projetos Obras Ii,Solteiro,1,0,41.0,47,35,2002-04-02
2021-7,Sup Projetos Obras Ii,Casado,1,0,38.0,44,32,2001-07-17
2021-8,Sup Projetos Obras Ii,Casado,1,0,40.0,44,32,2001-07-17
2021-8,Sup Projetos Obras Ii,Solteiro,1,0,39.0,47,28,2002-04-02
2021-9,Sup Projetos Obras Ii,null,1,0,53.0,53,53,2021-03-11
2021-9,Sup Projetos Obras Ii,Solteiro,1,0,39.0,47,28,2002-04-02
2021-9,Sup Projetos Obras Ii,Casado,1,0,38.0,44,32,2001-07-17
2022-1,Sup Projetos Obras Ii,Solteiro,1,0,39.0,45,28,2002-04-02
2022-1,Sup Projetos Obras Ii,Casado,1,0,50.0,53,42,2009-04-22
2022-10,Sup Projetos Obras Ii,Casado,1,0,42.0,42,42,2009-04-22
2022-11,Sup Projetos Obras Ii,Casado,1,0,42.0,42,42,2009-04-22
2022-12,Sup Projetos Obras Ii,Casado,1,0,42.0,42,42,2009-04-22
2022-2,Sup Projetos Obras Ii,casado,1,0,39.0,39,39,2006-03-20
2022-2,Sup Projetos Obras Ii,Solteiro,1,0,41.0,47,35,2002-04-02
2022-2,Sup Projetos Obras Ii,Casado,1,0,45.0,46,44,2001-07-17
2022-2,Sup Projetos Obras Ii,null,1,0,53.0,53,53,2021-03-11
2022-3,Sup Projetos Obras Ii,Casado,1,0,42.0,42,42,2009-04-22
2022-4,Sup Projetos Obras Ii,Casado,1,0,42.0,42,42,2009-04-22
2022-5,Sup Projetos Obras Ii,Casado,1,0,42.0,42,42,2009-04-22
2022-6,Sup Projetos Obras Ii,Casado,1,0,42.0,42,42,2009-04-22
2022-7,Sup Projetos Obras Ii,Casado,1,0,42.0,42,42,2009-04-22
2022-8,Sup Projetos Obras Ii,Casado,1,0,42.0,42,42,2009-04-22
2022-9,Sup Projetos Obras Ii,Casado,1,0,42.0,42,42,2009-04-22
2021-12,Sup Projetos Obras Iii,Casado,1,0,62.0,62,62,2021-12-01
2021-1,Sup Transmissao I,Solteiro,1,0,40.0,40,40,2013-11-04
2021-2,Sup Transmissao I,Solteiro,1,0,40.0,40,40,2013-11-04
2021-3,Sup Transmissao I,Solteiro,1,0,40.0,40,40,2013-11-04
2021-4,Sup Transmissao I,Solteiro,1,0,40.0,40,40,2013-11-04
2021-5,Sup Transmissao I,Solteiro,1,0,40.0,40,40,2013-11-04
2021-6,Sup Transmissao I,Solteiro,1,0,40.0,40,40,2013-11-04
2021-7,Sup Transmissao I,Solteiro,1,0,40.0,40,40,2013-11-04
2021-8,Sup Transmissao I,Solteiro,1,0,40.0,40,40,2013-11-04
2021-9,Sup Transmissao I,Solteiro,1,0,40.0,40,40,2013-11-04
2021-1,Sup Transmissao Ii,Casado,1,0,39.0,39,39,2006-04-24
2021-10,Sup Transmissao Ii,Casado,1,0,39.0,39,39,2006-04-24
2021-11,Sup Transmissao Ii,Casado,1,0,39.0,39,39,2006-04-24
2021-12,Sup Transmissao Ii,Casado,1,0,39.0,39,39,2006-04-24
2021-2,Sup Transmissao Ii,Casado,1,0,39.0,39,39,2006-04-24
2021-3,Sup Transmissao Ii,Casado,1,0,39.0,39,39,2006-04-24
2021-4,Sup Transmissao Ii,Casado,1,0,39.0,39,39,2006-04-24
2021-5,Sup Transmissao Ii,Casado,1,0,39.0,39,39,2006-04-24
2021-6,Sup Transmissao Ii,Casado,1,0,39.0,39,39,2006-04-24
2021-7,Sup Transmissao Ii,Casado,1,0,39.0,39,39,2006-04-24
2021-8,Sup Transmissao Ii,Casado,1,0,39.0,39,39,2006-04-24
2021-9,Sup Transmissao Ii,Casado,1,0,39.0,39,39,2006-04-24
2022-2,Sup Transmissao Ii,Casado,1,0,39.0,39,39,2006-04-24
2021-1,Tec Automacao I,Solteiro,1,0,26.0,32,23,2013-11-18
2021-1,Tec Automacao I,Casado,1,0,47.0,47,47,2020-12-01
2021-10,Tec Automacao I,Solteiro,1,0,27.0,32,23,2013-11-18
2021-10,Tec Automacao I,Casado,1,1,31.0,37,24,2016-11-07
2021-11,Tec Automacao I,Casado,1,1,31.0,37,24,2016-11-07
2021-11,Tec Automacao I,Solteiro,1,0,27.0,32,23,2013-11-18
2021-12,Tec Automacao I,Solteiro,1,1,26.0,32,23,2013-11-18
2021-12,Tec Automacao I,Casado,1,0,34.0,37,31,2016-11-07
2021-2,Tec Automacao I,Solteiro,1,0,26.0,32,23,2013-11-18
2021-2,Tec Automacao I,Casado,1,0,47.0,47,47,2020-12-01
2021-3,Tec Automacao I,Solteiro,1,0,29.0,51,23,2013-11-18
2021-3,Tec Automacao I,Casado,1,0,47.0,47,47,2020-12-01
2021-4,Tec Automacao I,Casado,1,0,47.0,47,47,2020-12-01
2021-4,Tec Automacao I,Solteiro,1,1,29.0,51,23,2013-11-18
2021-5,Tec Automacao I,Solteiro,1,0,30.0,51,23,2013-11-18
2021-5,Tec Automacao I,Casado,1,1,36.0,47,24,2020-12-01
2021-6,Tec Automacao I,Solteiro,1,0,30.0,51,23,2013-11-18
2021-6,Tec Automacao I,Casado,1,1,28.0,31,24,2019-08-01
2021-7,Tec Automacao I,Solteiro,1,0,27.0,32,23,2013-11-18
2021-7,Tec Automacao I,Casado,1,1,28.0,31,24,2019-08-01
2021-8,Tec Automacao I,Solteiro,1,0,27.0,32,23,2013-11-18
2021-8,Tec Automacao I,Casado,1,1,28.0,31,24,2019-08-01
2021-9,Tec Automacao I,Solteiro,1,1,26.0,32,23,2013-11-18
2021-9,Tec Automacao I,Casado,1,0,34.0,37,31,2016-11-07
2022-1,Tec Automacao I,Solteiro,1,1,26.0,28,24,2021-04-13
2022-2,Tec Automacao I,Casado,1,0,34.0,37,31,2016-11-07
2022-2,Tec Automacao I,Solteiro,1,1,26.0,32,23,2013-11-18
2021-1,Tec Automacao Ii,Solteiro,1,0,33.0,45,27,2015-08-05
2021-1,Tec Automacao Ii,casado,1,0,43.0,43,43,2007-07-23
2021-1,Tec Automacao Ii,Divorciado,1,0,40.0,40,40,2012-04-02
2021-10,Tec Automacao Ii,Casado,1,0,33.0,43,27,2015-08-03
2021-10,Tec Automacao Ii,Solteiro,1,0,25.0,28,23,2016-02-19
2021-11,Tec Automacao Ii,Solteiro,1,0,25.0,28,23,2016-02-19
2021-11,Tec Automacao Ii,Casado,1,0,33.0,43,27,2015-08-03
2021-12,Tec Automacao Ii,Casado,1,0,28.0,29,27,2015-08-03
2021-12,Tec Automacao Ii,Solteiro,1,0,29.0,43,23,2016-02-19
2021-2,Tec Automacao Ii,Solteiro,1,0,36.0,45,27,2007-07-23
2021-2,Tec Automacao Ii,Divorciado,1,0,40.0,40,40,2012-04-02
2021-3,Tec Automacao Ii,Divorciado,1,0,40.0,40,40,2012-04-02
2021-3,Tec Automacao Ii,Solteiro,1,0,33.0,45,27,2015-08-05
2021-4,Tec Automacao Ii,Solteiro,1,0,29.0,45,23,2015-08-05
2021-4,Tec Automacao Ii,casado,1,0,43.0,43,43,2007-07-23
2021-4,Tec Automacao Ii,Casado,1,0,27.0,27,27,2015-08-03
2021-5,Tec Automacao Ii,Solteiro,1,0,32.0,45,23,2007-07-23
2021-5,Tec Automacao Ii,Casado,1,0,28.0,29,27,2015-08-03
2021-6,Tec Automacao Ii,casado,1,0,43.0,43,43,2007-07-23
2021-6,Tec Automacao Ii,Casado,1,0,28.0,29,27,2015-08-03
2021-6,Tec Automacao Ii,Solteiro,1,0,28.0,45,23,2015-08-05
2021-7,Tec Automacao Ii,casado,1,0,43.0,43,43,2007-07-23
2021-7,Tec Automacao Ii,Casado,1,0,28.0,29,27,2015-08-03
2021-7,Tec Automacao Ii,Solteiro,1,0,25.0,28,23,2018-07-20
2021-8,Tec Automacao Ii,Casado,1,0,28.0,29,27,2015-08-03
2021-8,Tec Automacao Ii,Solteiro,1,0,25.0,28,23,2016-02-19
2021-9,Tec Automacao Ii,Casado,1,0,28.0,29,27,2015-08-03
2021-9,Tec Automacao Ii,Solteiro,1,0,29.0,43,23,2016-02-19
2022-1,Tec Automacao Ii,Solteiro,1,0,29.0,43,23,2016-02-19
2022-2,Tec Automacao Ii,Casado,1,0,28.0,29,27,2015-08-03
2022-2,Tec Automacao Ii,Solteiro,1,0,29.0,43,23,2016-02-19
2021-1,Tec Automacao Iii,Solteiro,1,1,28.0,34,25,2015-08-05
2021-1,Tec Automacao Iii,Casado,1,0,33.0,42,30,2014-11-20
2021-10,Tec Automacao Iii,Casado,1,0,42.0,42,42,2019-11-01
2021-10,Tec Automacao Iii,Solteiro,1,1,30.0,40,25,2015-08-05
2021-11,Tec Automacao Iii,Casado,1,0,42.0,42,42,2019-11-01
2021-11,Tec Automacao Iii,Solteiro,1,1,30.0,40,25,2015-08-05
2021-12,Tec Automacao Iii,Solteiro,1,1,30.0,40,25,2015-08-05
2021-12,Tec Automacao Iii,Casado,1,0,42.0,42,42,2019-11-01
2021-2,Tec Automacao Iii,Casado,1,0,33.0,42,30,2014-11-20
2021-2,Tec Automacao Iii,Solteiro,1,1,28.0,34,25,2015-08-05
2021-3,Tec Automacao Iii,Solteiro,1,1,28.0,34,25,2015-08-05
2021-3,Tec Automacao Iii,Casado,1,0,33.0,42,30,2014-11-20
2021-4,Tec Automacao Iii,Solteiro,1,1,28.0,34,25,2015-08-05
2021-4,Tec Automacao Iii,Casado,1,0,42.0,42,42,2019-11-01
2021-5,Tec Automacao Iii,Solteiro,1,1,28.0,34,25,2015-08-05
2021-5,Tec Automacao Iii,Casado,1,0,42.0,42,42,2019-11-01
2021-6,Tec Automacao Iii,Casado,1,0,42.0,42,42,2019-11-01
2021-6,Tec Automacao Iii,Solteiro,1,1,28.0,34,25,2015-08-05
2021-7,Tec Automacao Iii,Casado,1,0,42.0,42,42,2019-11-01
2021-7,Tec Automacao Iii,Solteiro,1,1,28.0,34,25,2015-08-05
2021-8,Tec Automacao Iii,Casado,1,0,42.0,42,42,2019-11-01
2021-8,Tec Automacao Iii,Solteiro,1,1,28.0,34,25,2015-08-05
2021-9,Tec Automacao Iii,Solteiro,1,1,28.0,34,25,2015-08-05
2021-9,Tec Automacao Iii,Casado,1,0,42.0,42,42,2019-11-01
2022-1,Tec Automacao Iii,Solteiro,1,0,29.0,34,25,2016-10-20
2022-10,Tec Automacao Iii,Solteiro,1,0,30.0,34,25,2016-11-07
2022-11,Tec Automacao Iii,Solteiro,1,0,30.0,34,25,2016-11-07
2022-12,Tec Automacao Iii,Solteiro,1,0,30.0,34,25,2016-11-07
2022-2,Tec Automacao Iii,Casado,1,0,42.0,42,42,2019-11-01
2022-2,Tec Automacao Iii,Solteiro,1,1,28.0,34,25,2015-08-05
2022-3,Tec Automacao Iii,Solteiro,1,0,30.0,34,25,2016-11-07
2022-4,Tec Automacao Iii,Solteiro,1,0,30.0,34,25,2016-11-07
2022-5,Tec Automacao Iii,Solteiro,1,0,30.0,34,25,2016-11-07
2022-6,Tec Automacao Iii,Solteiro,1,0,30.0,34,25,2016-11-07
2022-7,Tec Automacao Iii,Solteiro,1,0,30.0,34,25,2016-11-07
2022-8,Tec Automacao Iii,Solteiro,1,0,30.0,34,25,2016-11-07
2022-9,Tec Automacao Iii,Solteiro,1,0,30.0,34,25,2016-11-07
2021-1,Tec Distribuicao I,Divorciado,1,0,33.0,33,33,2011-02-01
2021-1,Tec Distribuicao I,Solteiro,1,1,27.0,32,24,2014-10-01
2021-1,Tec Distribuicao I,Casado,1,0,39.0,40,38,2007-03-21
2021-10,Tec Distribuicao I,Casado,1,0,40.0,40,38,2007-03-21
2021-10,Tec Distribuicao I,Solteiro,1,1,27.0,30,24,2014-10-01
2021-10,Tec Distribuicao I,Divorciado,1,0,33.0,33,33,2011-02-01
2021-11,Tec Distribuicao I,Solteiro,1,1,26.0,30,24,2014-10-01
2021-11,Tec Distribuicao I,Casado,1,0,40.0,40,38,2007-03-21
2021-11,Tec Distribuicao I,Divorciado,1,0,32.0,33,29,2011-02-01
2021-12,Tec Distribuicao I,Casado,1,0,40.0,40,38,2007-03-21
2021-12,Tec Distribuicao I,Solteiro,1,1,27.0,30,24,2014-10-01
2021-12,Tec Distribuicao I,Divorciado,1,0,32.0,33,29,2011-02-01
2021-2,Tec Distribuicao I,Solteiro,1,1,27.0,32,24,2014-10-01
2021-2,Tec Distribuicao I,Casado,1,0,39.0,40,38,2007-03-21
2021-2,Tec Distribuicao I,Divorciado,1,0,32.0,33,29,2011-02-01
2021-3,Tec Distribuicao I,Divorciado,1,0,33.0,33,33,2011-02-01
2021-3,Tec Distribuicao I,Solteiro,1,1,27.0,32,24,2014-10-01
2021-3,Tec Distribuicao I,Casado,1,0,39.0,40,38,2007-03-21
2021-4,Tec Distribuicao I,Solteiro,1,1,27.0,32,24,2014-10-01
2021-4,Tec Distribuicao I,Casado,1,0,39.0,40,38,2007-03-21
2021-4,Tec Distribuicao I,Divorciado,1,0,33.0,33,33,2011-02-01
2021-5,Tec Distribuicao I,Casado,1,0,39.0,40,38,2007-03-21
2021-5,Tec Distribuicao I,Solteiro,1,1,27.0,32,24,2014-10-01
2021-5,Tec Distribuicao I,Divorciado,1,0,32.0,33,29,2011-02-01
2021-6,Tec Distribuicao I,Solteiro,1,1,27.0,32,24,2014-10-01
2021-6,Tec Distribuicao I,Divorciado,1,0,33.0,33,33,2011-02-01
2021-6,Tec Distribuicao I,Casado,1,0,39.0,40,38,2007-03-21
2021-7,Tec Distribuicao I,Solteiro,1,1,27.0,32,24,2014-10-01
2021-7,Tec Distribuicao I,Divorciado,1,0,33.0,33,33,2011-02-01
2021-7,Tec Distribuicao I,Casado,1,0,39.0,40,38,2007-03-21
2021-8,Tec Distribuicao I,Casado,1,0,40.0,40,38,2007-03-21
2021-8,Tec Distribuicao I,Divorciado,1,0,32.0,33,29,2011-02-01
2021-8,Tec Distribuicao I,Solteiro,1,1,27.0,30,24,2014-10-01
2021-9,Tec Distribuicao I,Divorciado,1,0,32.0,33,29,2011-02-01
2021-9,Tec Distribuicao I,Solteiro,1,1,27.0,30,24,2014-10-01
2021-9,Tec Distribuicao I,Casado,1,0,40.0,40,38,2007-03-21
2022-1,Tec Distribuicao I,Solteiro,1,1,27.0,30,24,2014-10-01
2022-1,Tec Distribuicao I,Casado,1,0,40.0,40,38,2007-03-21
2022-1,Tec Distribuicao I,Divorciado,1,0,33.0,33,33,2011-02-01
2022-10,Tec Distribuicao I,Solteiro,1,1,27.0,30,24,2014-10-01
2022-10,Tec Distribuicao I,Casado,1,0,40.0,40,38,2007-03-21
2022-10,Tec Distribuicao I,Divorciado,1,0,33.0,33,33,2011-02-01
2022-11,Tec Distribuicao I,Divorciado,1,0,33.0,33,33,2011-02-01
2022-11,Tec Distribuicao I,Casado,1,0,40.0,40,38,2007-03-21
2022-11,Tec Distribuicao I,Solteiro,1,1,27.0,30,24,2014-10-01
2022-12,Tec Distribuicao I,Solteiro,1,1,27.0,30,24,2014-10-01
2022-12,Tec Distribuicao I,Casado,1,0,40.0,40,38,2007-03-21
2022-12,Tec Distribuicao I,Divorciado,1,0,33.0,33,33,2011-02-01
2022-2,Tec Distribuicao I,Divorciado,1,0,33.0,33,33,2011-02-01
2022-2,Tec Distribuicao I,Casado,1,0,40.0,40,38,2007-03-21
2022-2,Tec Distribuicao I,Solteiro,1,1,27.0,30,24,2014-10-01
2022-3,Tec Distribuicao I,Casado,1,0,40.0,40,38,2007-03-21
2022-3,Tec Distribuicao I,Solteiro,1,1,26.0,30,24,2014-10-01
2022-3,Tec Distribuicao I,Divorciado,1,0,33.0,33,33,2011-02-01
2022-4,Tec Distribuicao I,Casado,1,0,40.0,40,38,2007-03-21
2022-4,Tec Distribuicao I,Divorciado,1,0,33.0,33,33,2011-02-01
2022-4,Tec Distribuicao I,Solteiro,1,1,26.0,30,24,2014-10-01
2022-5,Tec Distribuicao I,Casado,1,0,40.0,40,38,2007-03-21
2022-5,Tec Distribuicao I,Solteiro,1,1,26.0,30,24,2014-10-01
2022-5,Tec Distribuicao I,Divorciado,1,0,33.0,33,33,2011-02-01
2022-6,Tec Distribuicao I,Casado,1,0,40.0,40,38,2007-03-21
2022-6,Tec Distribuicao I,Solteiro,1,1,26.0,30,24,2014-10-01
2022-6,Tec Distribuicao I,Divorciado,1,0,33.0,33,33,2011-02-01
2022-7,Tec Distribuicao I,Casado,1,0,40.0,40,38,2007-03-21
2022-7,Tec Distribuicao I,Divorciado,1,0,33.0,33,33,2011-02-01
2022-7,Tec Distribuicao I,Solteiro,1,1,26.0,30,24,2014-10-01
2022-8,Tec Distribuicao I,Casado,1,0,40.0,40,38,2007-03-21
2022-8,Tec Distribuicao I,Divorciado,1,0,33.0,33,33,2011-02-01
2022-8,Tec Distribuicao I,Solteiro,1,1,26.0,30,24,2014-10-01
2022-9,Tec Distribuicao I,Divorciado,1,0,33.0,33,33,2011-02-01
2022-9,Tec Distribuicao I,Solteiro,1,1,26.0,30,24,2014-10-01
2022-9,Tec Distribuicao I,Casado,1,0,40.0,40,38,2007-03-21
2021-1,Tec Distribuicao Ii,Casado,1,1,40.0,52,34,1997-01-21
2021-1,Tec Distribuicao Ii,Solteiro,1,1,33.0,44,27,2006-08-07
2021-10,Tec Distribuicao Ii,Casado,1,0,49.0,52,44,1997-01-21
2021-10,Tec Distribuicao Ii,Solteiro,1,1,33.0,44,27,2006-08-07
2021-11,Tec Distribuicao Ii,Divorciado,0,1,28.0,28,28,2015-04-01
2021-11,Tec Distribuicao Ii,Casado,1,1,41.0,52,34,1997-01-21
2021-11,Tec Distribuicao Ii,Solteiro,1,1,32.0,44,27,2006-08-07
2021-12,Tec Distribuicao Ii,Casado,1,1,41.0,52,34,1997-01-21
2021-12,Tec Distribuicao Ii,Solteiro,1,1,31.0,44,25,2006-08-07
2021-2,Tec Distribuicao Ii,Casado,1,1,40.0,52,34,1997-01-21
2021-2,Tec Distribuicao Ii,Divorciado,0,1,28.0,28,28,2015-04-01
2021-2,Tec Distribuicao Ii,Solteiro,1,1,33.0,44,27,2006-08-07
2021-3,Tec Distribuicao Ii,Solteiro,1,1,34.0,44,27,2006-08-07
2021-3,Tec Distribuicao Ii,Casado,1,1,41.0,52,34,1997-01-21
2021-4,Tec Distribuicao Ii,Casado,1,1,40.0,52,34,1997-01-21
2021-4,Tec Distribuicao Ii,Solteiro,1,1,33.0,44,27,2006-08-07
2021-5,Tec Distribuicao Ii,Casado,1,1,42.0,52,36,1997-01-21
2021-5,Tec Distribuicao Ii,Solteiro,1,1,33.0,44,27,2006-08-07
2021-6,Tec Distribuicao Ii,Casado,1,1,40.0,52,34,1997-01-21
2021-6,Tec Distribuicao Ii,Divorciado,0,1,28.0,28,28,2015-04-01
2021-6,Tec Distribuicao Ii,Solteiro,1,1,33.0,44,27,2006-08-07
2021-7,Tec Distribuicao Ii,Casado,1,1,40.0,52,34,1997-01-21
2021-7,Tec Distribuicao Ii,Solteiro,1,1,32.0,44,27,2006-08-07
2021-8,Tec Distribuicao Ii,Casado,1,0,49.0,52,44,1997-01-21
2021-8,Tec Distribuicao Ii,Solteiro,1,1,34.0,44,27,2006-08-07
2021-9,Tec Distribuicao Ii,Solteiro,1,1,32.0,44,27,2006-08-07
2021-9,Tec Distribuicao Ii,Casado,1,1,42.0,52,34,1997-01-21
2022-1,Tec Distribuicao Ii,Solteiro,1,1,32.0,44,25,2006-08-07
2022-1,Tec Distribuicao Ii,Casado,1,0,49.0,52,44,1997-01-21
2022-10,Tec Distribuicao Ii,Solteiro,1,1,32.0,44,24,2006-08-07
2022-10,Tec Distribuicao Ii,Casado,1,0,49.0,52,44,1997-01-21
2022-11,Tec Distribuicao Ii,Casado,1,0,49.0,52,44,1997-01-21
2022-11,Tec Distribuicao Ii,Solteiro,1,1,32.0,44,24,2006-08-07
2022-12,Tec Distribuicao Ii,Solteiro,1,1,32.0,44,24,2006-08-07
2022-12,Tec Distribuicao Ii,Casado,1,0,49.0,52,44,1997-01-21
2022-2,Tec Distribuicao Ii,Casado,1,1,41.0,52,34,1997-01-21
2022-2,Tec Distribuicao Ii,Solteiro,1,1,31.0,44,25,2006-08-07
2022-3,Tec Distribuicao Ii,Casado,1,1,43.0,52,34,1997-01-21
2022-3,Tec Distribuicao Ii,Solteiro,1,1,32.0,44,25,2006-08-07
2022-4,Tec Distribuicao Ii,Solteiro,1,1,32.0,44,25,2006-08-07
2022-4,Tec Distribuicao Ii,Casado,1,1,43.0,52,34,1997-01-21
2022-5,Tec Distribuicao Ii,Casado,1,1,43.0,52,34,1997-01-21
2022-5,Tec Distribuicao Ii,Solteiro,1,1,32.0,44,25,2006-08-07
2022-6,Tec Distribuicao Ii,Casado,1,1,43.0,52,34,1997-01-21
2022-6,Tec Distribuicao Ii,Solteiro,1,1,32.0,44,25,2006-08-07
2022-7,Tec Distribuicao Ii,Solteiro,1,1,32.0,44,25,2006-08-07
2022-7,Tec Distribuicao Ii,Casado,1,1,43.0,52,34,1997-01-21
2022-8,Tec Distribuicao Ii,Solteiro,1,1,32.0,44,25,2006-08-07
2022-8,Tec Distribuicao Ii,Casado,1,1,43.0,52,34,1997-01-21
2022-9,Tec Distribuicao Ii,Solteiro,1,1,32.0,44,25,2006-08-07
2022-9,Tec Distribuicao Ii,Casado,1,1,43.0,52,34,1997-01-21
2021-1,Tec Distribuicao Iii,Casado,1,0,47.0,52,43,1993-02-03
2021-1,Tec Distribuicao Iii,Divorciado,1,0,54.0,54,54,1990-10-01
2021-1,Tec Distribuicao Iii,Solteiro,1,0,39.0,46,32,2014-12-01
2021-10,Tec Distribuicao Iii,Solteiro,1,1,40.0,48,32,1995-03-01
2021-10,Tec Distribuicao Iii,Casado,1,0,52.0,52,52,1993-02-03
2021-10,Tec Distribuicao Iii,Divorciado,1,0,54.0,54,54,1990-10-01
2021-11,Tec Distribuicao Iii,Solteiro,1,0,39.0,46,32,2014-12-01
2021-11,Tec Distribuicao Iii,Casado,1,1,41.0,52,36,1993-02-03
